[ 2018-02-24T01:50:10+08:00 ] /admin.php/System/filter | INFO: Tag[ route_check ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Run ParseTemplate Behavior [ RunTime:0.017498s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017585s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Tag[ view_filter ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Run ContentReplace Behavior [ RunTime:0.000690s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Run TokenBuild Behavior [ RunTime:0.000720s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000490s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000643s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002753s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Tag[ view_end ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000590s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/User/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000662s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ route_check ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Run CheckRoute Behavior [ RunTime:0.000744s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ route_check ] --END-- [ RunTime:0.000828s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ app_begin ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000650s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000714s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SHOW COLUMNS FROM `ningbo_admin` [ RunTime:0.000645s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_admin` LIMIT 1   [ RunTime:0.000297s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_admin` WHERE ( `lock` = 1 ) LIMIT 1   [ RunTime:0.000296s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SHOW COLUMNS FROM `ningbo_weibo` [ RunTime:0.000770s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_weibo` WHERE ( `isturn` = 0 ) LIMIT 1   [ RunTime:0.000379s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_weibo` WHERE ( `isturn` > 0 ) LIMIT 1   [ RunTime:0.000306s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SHOW COLUMNS FROM `ningbo_comment` [ RunTime:0.000690s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_comment` LIMIT 1   [ RunTime:0.000244s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ view_template ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Run LocationTemplate Behavior [ RunTime:0.001334s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ view_template ] --END-- [ RunTime:0.001413s ]
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | INFO: Tag[ view_parse ] --START--
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-24T02:52:32+08:00 ] /admin.php/Index/copy | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
